id,telegram,type,date,author,caption,keywords,filename
817,https://t.me/jotchuacontent/817,photo,2026-06-21 06:41:46,Ayo.,Spider-Man sees Jotchua's face everywhere he goes,"spiderman, everywhere, billboard",photo_817_0.jpg
816,https://t.me/jotchuacontent/816,photo,2026-06-21 06:41:45,Ayo.,Gentleman Jotchua in a vintage suit welcomes you,"gentleman, suit, vintage",photo_816_0.jpg
813,https://t.me/jotchuacontent/813,photo,2026-06-21 06:41:42,Ayo.,Jotchua status grid from fine to burning,"angry, drunk, moods",photo_813_0.jpg
812,https://t.me/jotchuacontent/812,photo,2026-06-21 06:41:41,Ayo.,Who would win? Nobody can beat Jotchua,"winner, fight, champion",photo_812_0.jpg
811,https://t.me/jotchuacontent/811,photo,2026-06-21 06:41:41,Ayo.,Jotchua cringes while listening to recorded vocals,"headphones, singing, embarrassed",photo_811_0.jpg
810,https://t.me/jotchuacontent/810,photo,2026-06-21 06:41:40,Ayo.,Jotchua in a white suit sitting on a park bench,"suit, bench, park",photo_810_0.jpg
809,https://t.me/jotchuacontent/809,photo,2026-06-21 06:41:40,Ayo.,Cops arrest Jotchua in an orange jumpsuit,"arrested, police, jail",photo_809_0.jpg
808,https://t.me/jotchuacontent/808,photo,2026-06-21 06:41:39,Ayo.,Gollum holds Jotchua and calls him precious,"gollum, lotr, ring",photo_808_0.jpg
807,https://t.me/jotchuacontent/807,photo,2026-06-21 06:41:36,Ayo.,Jotchua with bull horns and a gold chain,"horns, chain, bullish",photo_807_0.jpg
805,https://t.me/jotchuacontent/805,photo,2026-06-21 06:41:33,Ayo.,Jotchua waves hello with unlimited aura,"waving, hello, paw",photo_805_0.jpg
804,https://t.me/jotchuacontent/804,photo,2026-06-21 06:41:32,Ayo.,Jotchua in glasses and headset says send it,"glasses, headset, trading",photo_804_0.jpg
803,https://t.me/jotchuacontent/803,photo,2026-06-21 06:41:32,Ayo.,Jotchua in a winter coat asking for a pfp,"coat, pfp, bernie",photo_803_0.jpg
802,https://t.me/jotchuacontent/802,photo,2026-06-21 06:41:31,Ayo.,Suspicious Jotchua says coincidence I think not,"side-eye, conspiracy, doubt",photo_802_0.jpg
801,https://t.me/jotchuacontent/801,photo,2026-06-21 06:41:30,Ayo.,Jotchua in sunglasses tells Will Smith to stop,"sunglasses, angry, slap",photo_801_0.jpg
800,https://t.me/jotchuacontent/800,photo,2026-06-21 06:41:30,Ayo.,Jotchua stares and calls you pathetic,"judging, staring, shame",photo_800_0.jpg
799,https://t.me/jotchuacontent/799,photo,2026-06-21 06:41:29,Ayo.,Jotchua listens knowing the thesis is wrong,"listening, smug, judging",photo_799_0.jpg
798,https://t.me/jotchuacontent/798,photo,2026-06-21 06:41:29,Ayo.,Jotchua stares and says buy it for real,"buying, staring, shopping",photo_798_0.jpg
797,https://t.me/jotchuacontent/797,photo,2026-06-21 06:41:25,Ayo.,Jotchua stares wide-eyed and says yess,"staring, excited, agreed",photo_797_0.jpg
796,https://t.me/jotchuacontent/796,photo,2026-06-21 06:41:25,Ayo.,Jotchua stares and says go on I'm listening,"listening, staring, waiting",photo_796_0.jpg
794,https://t.me/jotchuacontent/794,photo,2026-06-21 06:41:21,Ayo.,Jotchua refuses the cashier and keeps the order,"food, cashier, order",photo_794_0.jpg
792,https://t.me/jotchuacontent/792,photo,2026-06-21 06:41:20,Ayo.,Jotchua pretends to ignore so the game loads,"loading, waiting, gaming",photo_792_0.jpg
765,https://t.me/jotchuacontent/765,photo,2026-06-21 06:40:48,Ayo.,Cowboy Jotchua in a hat and bandana,"cowboy, hat, western",photo_765_0.jpg
763,https://t.me/jotchuacontent/763,photo,2026-06-21 06:40:47,Ayo.,Jotchua stares and says yess to holding more,"staring, nodding, more",photo_763_0.jpg
762,https://t.me/jotchuacontent/762,photo,2026-06-21 06:40:46,Ayo.,Jotchua text asks if you want to join his religion,"texting, cult, join",photo_762_0.jpg
761,https://t.me/jotchuacontent/761,photo,2026-06-21 06:40:46,Ayo.,Chart shows Jotchua gives the most power,"chart, ranking, bars",photo_761_0.jpg
760,https://t.me/jotchuacontent/760,photo,2026-06-21 06:40:45,Ayo.,Jotchua in a hoodie slams the green buy button,"buying, hoodie, dip",photo_760_0.jpg
759,https://t.me/jotchuacontent/759,photo,2026-06-21 06:40:44,Ayo.,Hooded figure fears no man except Jotchua,"scared, hooded, hiding",photo_759_0.jpg
757,https://t.me/jotchuacontent/757,photo,2026-06-21 06:07:46,peacefuldestroy,Chef Jotchua wearing a hat and holding a spoon,"chef, cooking, hat",photo_757_0.jpg
756,https://t.me/jotchuacontent/756,photo,2026-06-21 05:28:56,peacefuldestroy,Warrior Jotchua in black armor with a huge sword,"berserk, sword, warrior",photo_756_0.jpg
755,https://t.me/jotchuacontent/755,photo,2026-06-21 05:03:33,SHARINGAN SOL 🐂🀄,GTA collage puts Jotchua in pump fun trenches,"gta, collage, sunset",photo_755_0.jpg
753,https://t.me/jotchuacontent/753,photo,2026-06-21 05:02:50,SHARINGAN SOL 🐂🀄,Three Jotchuas live inside an x-ray brain,"brain, x-ray, thinking",photo_753_0.jpg
751,https://t.me/jotchuacontent/751,photo,2026-06-21 05:02:42,Chris,Jotchua starter pack collage of poses and props,"collage, starter-pack, portraits",photo_751_0.jpg
749,https://t.me/jotchuacontent/749,photo,2026-06-21 05:02:40,Chris,Jotchua in a strawberry hat checking his phone,"strawberry, phone, hat",photo_749_0.jpg
748,https://t.me/jotchuacontent/748,photo,2026-06-21 05:02:40,Chris,Jotchua wears a giant yellow letter A,"yellow, letter, costume",photo_748_0.jpg
747,https://t.me/jotchuacontent/747,photo,2026-06-21 05:02:39,Chris,Minecraft Jotchua sits in grass with floating hearts,"minecraft, heart, cute",photo_747_0.jpg
746,https://t.me/jotchuacontent/746,photo,2026-06-21 05:02:38,Chris,Minecraft Jotchua mines in diamond armor,"minecraft, diamond, mining",photo_746_0.jpg
737,https://t.me/jotchuacontent/737,photo,2026-06-21 02:32:11,peacefuldestroy,Jotchua wears an I love Jotchua t-shirt,"shirt, heart, cute",photo_737_0.jpg
734,https://t.me/jotchuacontent/734,photo,2026-06-20 16:33:04,peacefuldestroy,Jotchua sits in silhouette against a sunset,"sunset, sitting, dusk",photo_734_0.jpg
733,https://t.me/jotchuacontent/733,photo,2026-06-20 15:02:11,peacefuldestroy,Champion Jotchua hugs a trophy while crying,"trophy, basketball, crying",photo_733_0.jpg
732,https://t.me/jotchuacontent/732,photo,2026-06-20 15:02:10,peacefuldestroy,Jotchua face over a green pumping chart,"chart, pumping, green",photo_732_0.jpg
731,https://t.me/jotchuacontent/731,photo,2026-06-20 15:02:10,peacefuldestroy,Jotchua dunks in a Miami Heat jersey,"basketball, dunk, sports",photo_731_0.jpg
730,https://t.me/jotchuacontent/730,photo,2026-06-20 14:59:21,peacefuldestroy,Grainy black-and-white closeup of Jotchua staring,"creepy, staring, horror",photo_730_0.jpg
729,https://t.me/jotchuacontent/729,photo,2026-06-20 14:59:21,peacefuldestroy,Angel Jotchua with a golden halo in the clouds,"angel, halo, holy",photo_729_0.jpg
728,https://t.me/jotchuacontent/728,photo,2026-06-20 14:59:20,peacefuldestroy,Jotchua cries in a suit in the rain,"crying, rain, sad",photo_728_0.jpg
727,https://t.me/jotchuacontent/727,photo,2026-06-20 14:59:20,peacefuldestroy,Jotchua surrounded by green arrows going up,"pumping, arrows, green",photo_727_0.jpg
725,https://t.me/jotchuacontent/725,photo,2026-06-20 14:37:14,peacefuldestroy,Black ink tattoo of Jotchua on skin,"tattoo, ink, portrait",photo_725_0.jpg
724,https://t.me/jotchuacontent/724,photo,2026-06-20 14:37:14,peacefuldestroy,Shocked YouTuber gets a 3am call from Jotchua,"calling, shocked, 3am",photo_724_0.jpg
723,https://t.me/jotchuacontent/723,photo,2026-06-20 14:37:13,peacefuldestroy,Painted portrait of Jotchua on a canvas,"painting, art, portrait",photo_723_0.jpg
722,https://t.me/jotchuacontent/722,photo,2026-06-20 14:37:13,peacefuldestroy,Leg tattoos of Jotchua and Jose Luis side by side,"tattoo, ink, legs",photo_722_0.jpg
721,https://t.me/jotchuacontent/721,photo,2026-06-20 14:37:12,peacefuldestroy,Heart earrings with Jotchua photo and beloved text,"earrings, heart, jewelry",photo_721_0.jpg
720,https://t.me/jotchuacontent/720,photo,2026-06-20 14:37:11,peacefuldestroy,News anchor holds up Jotchua on live TV,"news, tv, anchor",photo_720_0.jpg
719,https://t.me/jotchuacontent/719,photo,2026-06-20 14:37:11,peacefuldestroy,Jotchua poses with a hand-drawn mustache,"mustache, portrait, disguise",photo_719_0.jpg
718,https://t.me/jotchuacontent/718,photo,2026-06-20 14:37:10,peacefuldestroy,French graduate Jotchua poses by the Eiffel Tower,"french, graduation, mustache",photo_718_0.jpg
715,https://t.me/jotchuacontent/715,photo,2026-06-20 12:55:27,Castl3vania,Pilot Jotchua flies a fighter jet above the clouds,"flying, pilot, plane",photo_715_0.jpg
714,https://t.me/jotchuacontent/714,photo,2026-06-20 12:55:25,Castl3vania,Joe Biden kisses Jotchua on the head,"kissing, president, biden",photo_714_0.jpg
713,https://t.me/jotchuacontent/713,photo,2026-06-20 12:55:24,Castl3vania,Jotchua in an orange apron stocking store shelves,"apron, store, working",photo_713_0.jpg
712,https://t.me/jotchuacontent/712,photo,2026-06-20 12:55:24,Castl3vania,Jotchua in a hard hat smoking on a job site,"construction, hard-hat, smoking",photo_712_0.jpg
710,https://t.me/jotchuacontent/710,photo,2026-06-20 12:55:23,Castl3vania,Jotchua wearing a graduation cap in the park,"graduation, cap, school",photo_710_0.jpg
709,https://t.me/jotchuacontent/709,photo,2026-06-20 12:55:23,Castl3vania,Jotchua staring: I live in your walls,"creepy, staring, walls",photo_709_0.jpg
708,https://t.me/jotchuacontent/708,photo,2026-06-20 12:55:23,Castl3vania,Jotchua dropped into a Lego Star Wars level,"lego, gaming, jedi",photo_708_0.jpg
707,https://t.me/jotchuacontent/707,photo,2026-06-20 12:55:22,Castl3vania,Jotchua in a hospital bed holding a burger,"hospital, burger, sick",photo_707_0.jpg
706,https://t.me/jotchuacontent/706,photo,2026-06-20 12:55:22,Castl3vania,Jotchua working the McDonald's register in a visor,"mcdonalds, cashier, visor",photo_706_0.jpg
705,https://t.me/jotchuacontent/705,photo,2026-06-20 12:55:22,Castl3vania,Story select screen: hero Jotchua or dark Jotchua,"hero, villain, choose",photo_705_0.jpg
704,https://t.me/jotchuacontent/704,photo,2026-06-20 12:55:21,Castl3vania,Jotchua quoting mom calling you down for dinner,"dinner, staring, mom",photo_704_0.jpg
703,https://t.me/jotchuacontent/703,photo,2026-06-20 12:55:20,Castl3vania,Sleepy Jotchua compared to Jesus sacred heart,"jesus, sleepy, holy",photo_703_0.jpg
701,https://t.me/jotchuacontent/701,photo,2026-06-20 10:45:20,peacefuldestroy,Jotchua rocking pixel deal-with-it sunglasses outdoors,"sunglasses, deal-with-it, thug-life",photo_701_0.jpg
700,https://t.me/jotchuacontent/700,photo,2026-06-20 10:45:19,peacefuldestroy,Jotchua with an open brain and conspiracy props,"conspiracy, brain, wifi",photo_700_0.jpg
699,https://t.me/jotchuacontent/699,photo,2026-06-20 10:45:19,peacefuldestroy,A yellow pear with Jotchua's face,"pear, fruit, yellow",photo_699_0.jpg
698,https://t.me/jotchuacontent/698,photo,2026-06-20 10:45:18,peacefuldestroy,"Jotchuamaxxing guide with walks, naps and prayer","walking, napping, camping",photo_698_0.jpg
697,https://t.me/jotchuacontent/697,photo,2026-06-20 10:45:18,peacefuldestroy,Jotchua in a sweater standing in a sunset field,"sunset, field, sweater",photo_697_0.jpg
695,https://t.me/jotchuacontent/695,photo,2026-06-20 10:45:16,peacefuldestroy,Jotchua wearing a red and white keffiyeh,"keffiyeh, hat, scarf",photo_695_0.jpg
694,https://t.me/jotchuacontent/694,photo,2026-06-20 10:45:16,peacefuldestroy,Jacked Jotchua in a snapback smoking a pipe,"muscles, pipe, chad",photo_694_0.jpg
693,https://t.me/jotchuacontent/693,photo,2026-06-20 10:40:03,Enmaaaa Crypto,Jotchua watches friends walk down the stairs,"stairs, walking, squad",photo_693_0.jpg
692,https://t.me/jotchuacontent/692,photo,2026-06-20 10:40:03,Enmaaaa Crypto,Wait.... over a snowy mountain valley,"mountain, snow, valley",photo_692_0.jpg
691,https://t.me/jotchuacontent/691,photo,2026-06-20 10:40:03,Enmaaaa Crypto,Jotchua dressed as Goku with spiky hair,"goku, anime, costume",photo_691_0.jpg
690,https://t.me/jotchuacontent/690,photo,2026-06-20 10:40:03,Enmaaaa Crypto,Jotchua as Super Saiyan 4 Goku in the sky,"super-saiyan, goku, anime",photo_690_0.jpg
689,https://t.me/jotchuacontent/689,photo,2026-06-20 10:29:38,peacefuldestroy,Jotchua over a soaring green candlestick chart,"chart, pumping, green",photo_689_0.jpg
687,https://t.me/jotchuacontent/687,video,2026-06-20 09:35:29,Enmaaaa Crypto,A hand colors a pencil portrait of Jotchua,"drawing, art, coloring",687_IMG_1301.MP4
682,https://t.me/jotchuacontent/682,photo,2026-06-19 16:44:38,peacefuldestroy,Jotchua as Vegeta in Saiyan armor and scouter,"vegeta, anime, scouter",photo_682_0.jpg
681,https://t.me/jotchuacontent/681,photo,2026-06-19 16:44:36,peacefuldestroy,An army of angel Jotchuas above the earth,"angels, heaven, army",photo_681_0.jpg
680,https://t.me/jotchuacontent/680,photo,2026-06-19 16:44:35,peacefuldestroy,Soldier Jotchua raising a rifle in a war photo,"soldier, war, rifle",photo_680_0.jpg
679,https://t.me/jotchuacontent/679,photo,2026-06-19 16:44:35,peacefuldestroy,Emperor Jotchua in a toga before a huge army,"emperor, army, toga",photo_679_0.jpg
678,https://t.me/jotchuacontent/678,photo,2026-06-19 12:09:47,peacefuldestroy,Jotchua wearing a yellow cat hat with ears,"cat, hat, cute",photo_678_0.jpg
677,https://t.me/jotchuacontent/677,photo,2026-06-19 12:09:42,peacefuldestroy,Jotchua as Kakashi with a sharingan and vest,"kakashi, ninja, anime",photo_677_0.jpg
676,https://t.me/jotchuacontent/676,photo,2026-06-19 04:00:52,letsbetonthis,"Angry Jotchua aiming a water gun, plata o plomo","angry, gun, narcos",photo_676_0.jpg
675,https://t.me/jotchuacontent/675,photo,2026-06-19 04:00:51,letsbetonthis,A tiny cartoon turtle sitting on Jotchua's head,"turtle, hat, cute",photo_675_0.jpg
673,https://t.me/jotchuacontent/673,photo,2026-06-19 03:59:50,letsbetonthis,Jotchua with worried eyebrows drawn on,"confused, worried, eyebrows",photo_673_0.jpg
672,https://t.me/jotchuacontent/672,photo,2026-06-19 03:59:49,letsbetonthis,Hooded Jotchua tells Kermit to do it,"kermit, hood, do-it",photo_672_0.jpg
671,https://t.me/jotchuacontent/671,photo,2026-06-19 03:59:48,letsbetonthis,Jotchua in a movie theater holding a cope pump,"movie, cope, theater",photo_671_0.jpg
670,https://t.me/jotchuacontent/670,photo,2026-06-19 03:59:48,letsbetonthis,Laser-eyed Jotchua with Windows error popups,"laser-eyes, glitch, windows",photo_670_0.jpg
669,https://t.me/jotchuacontent/669,photo,2026-06-19 03:59:47,letsbetonthis,Jotchua glowing among planets and a third eye,"space, planets, glowing",photo_669_0.jpg
667,https://t.me/jotchuacontent/667,photo,2026-06-19 03:59:46,letsbetonthis,Jotchua in a bagworking cap and crossbody bag,"hat, working, bag",photo_667_0.jpg
666,https://t.me/jotchuacontent/666,photo,2026-06-19 03:59:45,letsbetonthis,A van packed with Jotchuas and friends,"van, squad, road-trip",photo_666_0.jpg
665,https://t.me/jotchuacontent/665,photo,2026-06-19 03:59:45,letsbetonthis,Astronaut Jotchua buckled in a spacecraft,"astronaut, space, flying",photo_665_0.jpg
664,https://t.me/jotchuacontent/664,photo,2026-06-19 03:59:44,letsbetonthis,Green alien Jotchua in front of glowing charts,"alien, green, chart",photo_664_0.jpg
663,https://t.me/jotchuacontent/663,photo,2026-06-19 03:59:44,letsbetonthis,Jotchua in a diaper standing on a flying saucer,"ufo, diaper, flying",photo_663_0.jpg
662,https://t.me/jotchuacontent/662,photo,2026-06-19 03:59:39,letsbetonthis,A color-coded tier list packed with Jotchua faces,"tier-list, ranking, crowd",photo_662_0.jpg
661,https://t.me/jotchuacontent/661,photo,2026-06-19 03:59:38,letsbetonthis,"Angry Jotchua shushing, sybau","shush, angry, shh",photo_661_0.jpg
660,https://t.me/jotchuacontent/660,photo,2026-06-19 03:59:38,letsbetonthis,Jotchua in a sombrero with tacos and flag eyes,"sombrero, tacos, mexican",photo_660_0.jpg
659,https://t.me/jotchuacontent/659,photo,2026-06-19 03:59:37,letsbetonthis,Close-up Jotchua next to a shocked guy,"shocked, staring, surprised",photo_659_0.jpg
658,https://t.me/jotchuacontent/658,photo,2026-06-19 03:59:37,letsbetonthis,Jotchua's dark eye compared to boba tea pearls,"boba, eye, drink",photo_658_0.jpg
657,https://t.me/jotchuacontent/657,photo,2026-06-19 03:59:36,letsbetonthis,Mustachioed Jotchua in a sombrero holding a beer,"sombrero, beer, mustache",photo_657_0.jpg
656,https://t.me/jotchuacontent/656,photo,2026-06-19 03:59:35,letsbetonthis,Jotchua dancing in a glowing DJ visor,"dj, dancing, visor",photo_656_0.jpg
655,https://t.me/jotchuacontent/655,photo,2026-06-19 03:59:35,letsbetonthis,Giant Jotchua face looming over a stormy city,"giant, city, sky",photo_655_0.jpg
654,https://t.me/jotchuacontent/654,photo,2026-06-19 03:59:34,letsbetonthis,Jotchua on a roof with a gun pointed at him,"roof, gun, night",photo_654_0.jpg
653,https://t.me/jotchuacontent/653,photo,2026-06-19 03:59:33,letsbetonthis,"A collage of Jotchuas in hats, suits, and shades","collage, crowd, kfc",photo_653_0.jpg
652,https://t.me/jotchuacontent/652,photo,2026-06-19 03:59:33,letsbetonthis,Floral Jotchua says Jotchua loves you,"love, flower, cute",photo_652_0.jpg
651,https://t.me/jotchuacontent/651,photo,2026-06-19 03:59:27,letsbetonthis,Gollum holds Jotchua and calls him precious,"gollum, lotr, ring",photo_651_0.jpg
650,https://t.me/jotchuacontent/650,photo,2026-06-19 03:59:26,letsbetonthis,Jotchua is the only one that has no end,"love, loyalty, cute",photo_650_0.jpg
648,https://t.me/jotchuacontent/648,photo,2026-06-19 03:59:25,letsbetonthis,Blurry Jotchua staring straight ahead,"staring, closeup, blurry",photo_648_0.jpg
647,https://t.me/jotchuacontent/647,photo,2026-06-19 03:59:25,letsbetonthis,Cartoon world with Jotchua as the sun and a balloon,"balloon, cartoon, sky",photo_647_0.jpg
646,https://t.me/jotchuacontent/646,photo,2026-06-19 03:59:24,letsbetonthis,Jotchua with an exposed brain launching SpaceX rockets,"spacex, rocket, brain",photo_646_0.jpg
645,https://t.me/jotchuacontent/645,photo,2026-06-19 03:59:23,letsbetonthis,Hundreds of Jotchuas filling a sci-fi city,"city, crowd, skyscraper",photo_645_0.jpg
644,https://t.me/jotchuacontent/644,photo,2026-06-19 03:59:23,letsbetonthis,Jotchua in a black sweater staring ahead,"sweater, portrait, staring",photo_644_0.jpg
643,https://t.me/jotchuacontent/643,photo,2026-06-19 03:59:22,letsbetonthis,Soldier Jotchua in camo sitting in a trench,"soldier, military, camo",photo_643_0.jpg
642,https://t.me/jotchuacontent/642,photo,2026-06-19 03:59:18,letsbetonthis,Viral tweet of Jotchua with an exposed brain,"brain, tweet, shocked",photo_642_0.jpg
641,https://t.me/jotchuacontent/641,photo,2026-06-19 03:59:17,letsbetonthis,Crowd kneeling before a framed Jotchua portrait,"museum, worship, painting",photo_641_0.jpg
